2007,0.025
2008,0.027999999999999997
2009,0.03
2010,0.032
2011,0.034
2012,0.036000000000000004
2013,0.039
2014,0.042
2015,0.045
2016,0.048
2017,0.052000000000000005
2018,0.055
2019,0.057999999999999996
2020,0.061
2021,0.064
2022,0.068
2023,0.071
2024,0.07400000000000001
2025,0.078
2026,0.08199999999999999
2027,0.086
2028,0.09
2029,0.09300000000000001
2030,0.09699999999999999
2031,0.102
2032,0.105
2033,0.11
2034,0.114
2035,0.11900000000000001
2036,0.12300000000000001
2037,0.128
2038,0.133
2039,0.138
2040,0.142
2041,0.14800000000000002
2042,0.153
2043,0.158
2044,0.16399999999999998
2045,0.16899999999999998
2046,0.174
2047,0.18
2048,0.185
2049,0.191
2050,0.196
2051,0.203
2052,0.209
2053,0.214
2054,0.221
2055,0.226
2056,0.23199999999999998
2057,0.239
2058,0.247
2059,0.254
2060,0.259
2061,0.267
2062,0.27399999999999997
2063,0.281
2064,0.28800000000000003
2065,0.29600000000000004
2066,0.303
2067,0.311
2068,0.317
2069,0.325
2070,0.332
2071,0.341
2072,0.35
2073,0.35700000000000004
2074,0.366
2075,0.374
2076,0.38299999999999995
2077,0.39
2078,0.39899999999999997
2079,0.408
2080,0.415
2081,0.423
2082,0.433
2083,0.442
2084,0.451
2085,0.46
2086,0.47
2087,0.479
2088,0.489
2089,0.499
2090,0.506
2091,0.517
2092,0.527
2093,0.536
2094,0.5479999999999999
2095,0.5579999999999999
2096,0.568
2097,0.579
2098,0.591
2099,0.6
2100,0.609
