2021,2.5510769528357864
2022,2.2102748072621994
2023,2.52391065716107
2024,2.640107923186336
2025,2.3420461922513747
2026,2.3020690747201367
2027,2.839006193737503
2028,2.117448896900567
2029,2.810878371561143
2030,2.3018872198200806
2031,2.449544212494375
2032,2.2724306311475164
2033,2.5632870695813574
2034,2.348413948149975
2035,2.1410324523891457
2036,3.407263642385492
2037,2.2606222660912154
2038,2.384357067009019
2039,2.2592285235753975
2040,2.6756718441316747
2041,2.0706932064326216
2042,2.190779101080641
2043,3.0938229935090966
2044,2.1937046543706793
2045,2.372657469665471
2046,2.4624884933517257
2047,2.0827299802768704
2048,2.4571310326146785
2049,2.3923983294286555
2050,2.068249559367607
2051,2.420682089056843
2052,2.231496594658305
2053,2.271694195333737
2054,3.3903645857757314
2055,2.579879611727529
2056,2.2850302308412815
2057,2.2691250182209313
2058,2.459089703354563
2059,2.62366250437561
2060,2.271454652367762
2061,3.3224305534305567
2062,2.503193322346075
2063,2.512078578185372
2064,3.07848958601323
2065,2.7372816711946504
2066,2.1914298151501965
2067,2.382222068949631
2068,2.2420006738799554
2069,2.960141411244226
2070,2.282311756647179
2071,3.1640639039234433
2072,2.421329700223763
2073,2.46381637722679
2074,2.2217191617811216
2075,2.4459245410647283
2076,2.3150718929062752
2077,2.5202470086371878
2078,2.389242798735351
2079,2.3939989272139583
2080,2.2886620465358423
2081,2.555688431079726
2082,2.3124576571010795
2083,2.1745988396437896
2084,2.4681586003541756
2085,2.656505737735424
2086,2.9965442545654852
2087,2.6621821312502507
2088,3.186219031897351
2089,2.633991422878628
2090,2.3551205930712906
2091,2.341607937808539
2092,2.512922946828329
2093,3.3627462303731512
2094,2.4511391086934666
2095,2.773469782265664
2096,2.4580048073218195
2097,2.5160631365322503
2098,2.1667818238914687
2099,2.134254078654628
2100,2.319336597896397
2101,2.6209959751428813
2102,2.5414437254917424
2103,2.737594005512511
2104,2.2901966896194588
2105,2.6145234286919963
2106,2.6192933620534102
2107,2.7076066773824703
2108,2.3929041133528206
2109,2.2800385240858065
2110,2.5811769400138633
2111,2.52009813548169
2112,2.260926531220841
2113,2.37488168514471
2114,2.615614040705041
2115,2.492375793846317
2116,2.4899803979203448
2117,2.162320633995908
2118,2.13228192186336
2119,2.8371952023859732
2120,2.4874231385757115
