2020,2.2242250046945795
2021,2.0568217209269806
2022,2.3851933422638396
2023,3.0165122064979024
2024,2.6240144279334254
2025,2.586892304178795
2026,2.2053429668302504
2027,3.127558053315835
2028,2.3950138336868507
2029,2.143325692941482
2030,2.428148690311423
2031,2.929556478343547
2032,2.5143931578200056
2033,1.9937205665525486
2034,2.550187637606894
2035,2.1581084763128606
2036,3.023746545662397
2037,2.648663309965135
2038,2.8488865850075307
2039,2.342396341665517
2040,1.9466399231875984
2041,3.0111939293211973
2042,3.2371348498002295
2043,2.7488405919526135
2044,2.32185219110304
2045,2.862628513884086
2046,2.1659824612999006
2047,2.2865095957200707
2048,2.1748511093132796
2049,1.9335443599707889
2050,2.5306989075694823
2051,2.0690724846703277
2052,2.4852360571426204
2053,2.3503069726923242
2054,2.091307573483687
2055,2.3659533403567727
2056,2.8242799656761255
2057,2.7309645101733557
2058,2.14947756335013
2059,2.3738570908583414
2060,2.4394594332604647
2061,2.462950777278548
2062,2.139282661956982
2063,2.140560952492053
2064,2.4197470085570214
2065,2.5888203543726185
2066,2.1891526444167497
2067,2.187297664960546
2068,2.9388803049678396
2069,2.6784419777716817
2070,2.5379865982751695
2071,2.66637788970072
2072,2.4493076079995375
2073,2.6382219502427597
2074,2.7641178055118982
2075,2.2764524500671555
2076,2.328350640275184
2077,2.7905976831867254
2078,2.8591652634331712
2079,2.3212195610300985
2080,2.2344239135210047
2081,2.308798992056307
2082,2.2361267884386287
2083,2.0742807541433734
2084,2.2645582894852407
2085,2.6434009753049006
2086,2.047389424109423
2087,3.41182072674421
2088,2.2522735789334187
2089,2.1486319042550117
2090,2.7528099570612152
2091,2.8654306258095548
2092,2.3234177630721637
2093,2.3220748838022938
2094,2.512834990643871
2095,2.4358838751280416
2096,2.615223727994836
2097,2.398788567790134
2098,2.5290266906506655
2099,2.1723592914360452
2100,2.2706320245510083
2101,2.21493402642487
2102,2.159212858755464
2103,2.5487229679906287
2104,2.1052147237214647
2105,2.7812271281713246
2106,2.2428128171661226
2107,2.292445154611908
2108,2.61516699173104
2109,2.9865281698853345
2110,2.3410442185999125
2111,3.356233773429016
2112,3.206585014730038
2113,2.2364825886770583
2114,3.4218785865217356
2115,2.428904576665098
2116,2.3713906332614343
2117,2.142163943306708
2118,2.9802054606916997
2119,2.533906177648097
2120,2.266787765969033
2121,2.4759422809193334
2122,2.9951884854331796
2123,2.2695042585650556
2124,3.0467671822084323
2125,3.6356013038555126
2126,2.5446153602307504
2127,2.713057254796993
2128,2.5337529881645042
2129,2.1329100814872124
2130,2.53433219773662
2131,2.7255149653522714
2132,2.5952256763457524
2133,2.3715502553659142
2134,2.743406565267117
2135,2.2681955492391013
2136,2.279427193550134
2137,2.335485425929314
2138,2.4275847783524434
2139,2.459725375428573
2140,2.6254304909893444
2141,2.1945962113962953
2142,2.1444361298911208
2143,2.7722508310372564
2144,2.279080921932443
2145,2.485388189294193
2146,2.7840076411742416
2147,2.6236582418801477
2148,2.342729369697397
2149,2.079741553679107
2150,2.818351934714302
2151,2.1613770184540666
2152,2.7826506406186247
2153,2.1784343368477037
2154,2.4138662408169207
2155,3.5567269213062245
2156,2.332702980069837
2157,2.0635266438367026
2158,2.7830104706921377
2159,3.0933048967557797
2160,2.9336107913044667
2161,2.749368066073999
2162,2.6431139764979257
2163,3.1464171414118827
2164,2.2823447767073692
2165,2.1143708871044153
2166,2.704280795404226
2167,2.590248268742644
2168,2.3689288288329244
2169,2.96905625266423
2170,2.2680725878973087
2171,2.4725318220412382
2172,2.518639815580859
2173,2.248986897512919
2174,2.5701222856811
2175,2.3991842816243776
2176,2.4882289133500124
2177,2.31085661095192
2178,2.6826364853126994
2179,2.7054740155370482
2180,2.293169219568867
2181,2.3330229247834877
2182,2.253909727287579
2183,2.626983933056205
2184,2.5156463350483924
2185,2.67780119316151
2186,2.556279412233119
2187,2.20732179788052
2188,2.2594389455593062
2189,3.194397419330988
2190,2.3730435593496444
2191,2.166939051891476
2192,2.7470881761287202
2193,2.029712692314293
2194,2.453486267387245
2195,2.400936473931887
2196,2.477897605362905
2197,2.3656860796616237
2198,2.90366634534289
2199,3.156324346163109
2200,2.5207365974577955
2201,2.6421068037856474
2202,2.398581237758457
2203,2.334912407380677
2204,2.2191922666668815
2205,2.1937970272835012
2206,2.7959535877811685
2207,2.582402714154271
2208,2.5180558027254047
2209,2.314628130636618
2210,2.554004878076035
2211,2.555143463231292
2212,2.550521228695068
2213,2.0928013288338505
2214,2.1587714880555557
2215,2.286574959667798
2216,2.5037271577847906
2217,1.936885618875971
2218,2.1373488633226176
2219,2.7194617721127052
2220,2.7888276065185433
2221,2.7674247662468296
2222,2.0115109887817226
2223,2.329191451005556
2224,2.3168780550587202
2225,2.5987948349106516
2226,2.3196260321546402
2227,2.155104704281366
2228,2.109880068483691
2229,2.080917131268542
2230,2.697756556635814
2231,2.21019441800955
2232,3.4064764430493124
2233,3.1624405362184964
2234,1.9455718366081056
2235,2.263723468363903
2236,2.359637685324075
2237,1.9502543178681653
2238,2.257533769835045
2239,2.569288526074317
2240,2.3940947280384823
2241,3.0572159212105623
2242,2.3279071460578127
2243,2.6215716912816105
2244,2.3003056426304376
2245,3.0319014247159326
2246,2.798882169518608
2247,2.5145453433991523
2248,2.162154953992814
2249,3.455500384391672
2250,2.2610181159798786
2251,3.1153758938896754
2252,2.250575330226024
2253,2.4289508049687223
2254,2.8571525124711745
2255,2.629302770161953
2256,2.626011564308368
2257,2.3414624165530333
2258,2.5235759839643426
2259,2.060296797902199
2260,2.7518289641113696
2261,2.643643542322943
2262,2.865371149757947
2263,2.391905875649452
2264,2.61162584760549
2265,2.313330654697315
2266,2.071506747445042
2267,2.363784707148494
2268,2.1242937614144757
2269,2.4110070088424447
2270,2.0534165882925293
2271,2.0728249494229165
2272,3.0356281497020343
2273,3.062794837855574
2274,2.5776038383125655
2275,2.4813847395590676
2276,2.5153030593555576
2277,2.462143669957862
2278,2.705924662051192
2279,2.4287361225109807
2280,2.49134179702969
2281,2.316196001300923
2282,2.2135611154922237
2283,2.526109002941299
2284,2.5663082188951405
2285,2.3411690865669037
2286,2.652570650268437
2287,2.1966826913761395
2288,2.8647937516403914
2289,2.493107068024874
2290,2.327697205754956
2291,2.223936371290398
2292,2.2731217687458436
2293,2.375315797127624
2294,2.4915049900401125
2295,2.5563396473018165
2296,2.379679661113828
2297,2.1023527455669635
2298,2.161645330819345
2299,2.639536873666548
2300,2.3469796263970535
